HALTER_ID,ALTER,GESCHLECHT,STADTKREIS,STADTQUARTIER,RASSE1,RASSE1_MISCHLING,RASSE2,RASSE2_MISCHLING,RASSENTYP,GEBURTSJAHR_HUND,GESCHLECHT_HUND,HUNDEFARBE
126977,"61-70","w",9,"91","Biewer Yorkshire Terrier",,,,"K",2017,"w","tricolor"
127002,"61-70","w",3,"33","Saluki",,,,"I",2015,"w","creme"
127014,"41-50","m",11,"119","Pudel",,,,"K",2010,"m","beige"
127017,"71-80","w",3,"33","Foxterrier",,,,"K",2015,"w","tricolor"
127018,"31-40","w",4,"44","Chihuahua",,,,"K",2010,"w","weiss"
127026,"31-40","w",12,"122","Yorkshire Terrier",,,,"K",2015,"m","schwarz/braun"
127028,"41-50","w",4,"42","Malteser",,,,"K",2018,"m","weiss"
127031,"41-50","m",10,"101","Deutscher Schäfer",,,,"I",2009,"m","schwarz/braun"
127040,"41-50","w",11,"119","Chihuahua",,,,"K",2007,"w","braun"
127048,"41-50","w",12,"121","Chihuahua",,,,"K",2007,"w","beige/braun"
127064,"51-60","w",12,"121","Bichon frisé",,,,"K",2015,"w","weiss"
127070,"41-50","w",11,"119","Lagotto Romagnolo",,,,"I",2017,"w","weiss"
127077,"71-80","w",6,"63","Akita",,,,"I",2012,"w","sable"
127078,"21-30","m",10,"101","Chihuahua",,,,"K",2006,"w","braun"
127106,"51-60","w",12,"123","Yorkshire Terrier",,,,"K",2014,"m","braun/grau"
127121,"51-60","m",11,"115","Zwergspitz",,"Pomeranian",,"K",2015,"w","weiss"
127126,"71-80","w",12,"122","Cocker Spaniel",,,,"K",2009,"w","zobel"
127129,"51-60","w",6,"61","Labrador Retriever",,,,"I",2006,"w","schwarz"
127153,"21-30","w",9,"92","Continental Bulldog",,,,"I",2010,"w","braun/weiss"
127166,"71-80","w",4,"44","Beagle",,,,"K",2007,"w","tricolor"
127167,"61-70","w",1,"11","Russischer schwarzer Terrier",,,,"I",2013,"w","schwarz"
127185,"41-50","m",2,"24","Chow Chow","Mischling",,,"I",2008,"m","schwarz"
127197,"31-40","w",10,"101","Mops",,,,"K",2010,"w","schwarz"
127216,"41-50","w",5,"51","Mischling gross",,,,"I",2006,"w","braun"
127224,"61-70","w",6,"63","Malteser",,,,"K",2007,"w","weiss"
127226,"71-80","m",6,"61","Scottish Terrier",,,,"K",2006,"w","gelb"
127255,"41-50","w",9,"92","Pinscher",,,,"K",2008,"w","schwarz/braun"
127258,"21-30","w",3,"31","Golden Retriever",,,,"I",2013,"m","golden"
127284,"51-60","w",7,"72","Französische Bulldogge",,,,"K",2015,"m","fawn"
127285,"51-60","w",5,"52","Parson Russell Terrier",,,,"K",2015,"w","braun/weiss"
127287,"31-40","m",3,"31","Weimaraner",,,,"I",2015,"m","grau"
127302,"31-40","m",3,"31","Dalmatiner",,,,"I",2016,"m","schwarz/weiss"
127303,"61-70","m",4,"42","Schäfer","Mischling",,,"I",2013,"w","schwarz"
127307,"51-60","w",2,"24","Chihuahua",,,,"K",2008,"m","grau"
127309,"41-50","w",10,"101","Zwergpinscher",,,,"K",2018,"m","schwarz/rot"
127312,"41-50","w",11,"119","Königspudel",,,,"I",2013,"w","Harlekin"
127333,"41-50","w",11,"119","Mittelspitz",,,,"K",2015,"m","rot/braun/weiss"
127335,"71-80","m",6,"63","Mops",,,,"K",2008,"m","beige"
127337,"51-60","w",12,"122","Yorkshire Terrier",,,,"K",2015,"m","schwarz/braun"
127338,"31-40","w",11,"111","Yorkshire Terrier",,,,"K",2006,"w","black/tan"
127340,"51-60","w",8,"83","Mischling klein",,,,"K",2014,"w","schwarz"
127343,"41-50","w",12,"123","Bichon",,,,"K",2013,"w","weiss"
127346,"61-70","w",7,"74","Lagotto Romagnolo",,,,"I",2009,"w","beige/braun"
127348,"41-50","m",8,"82","Gordon Setter",,,,"I",2016,"m","black/tan"
127359,"71-80","m",2,"24","Grosspudel",,,,"I",2010,"w","schwarz"
127389,"21-30","w",11,"115","Labrador Retriever",,,,"I",2010,"w","choco"
127392,"41-50","m",9,"92","Jack Russel Terrier",,,,"K",2010,"w","tricolor"
127397,"51-60","w",2,"21","Labrador Retriever",,,,"I",2015,"m","schwarz"
127401,"41-50","w",9,"92","Labrador",,,,"I",2010,"m","blondfarben"
127401,"41-50","w",9,"92","Mischling gross",,,,"I",2010,"m","schwarz/braun/weiss"
127405,"51-60","m",10,"101","Dachshund",,,,"K",2007,"m","black/tan"
127410,"71-80","m",4,"42","Dachshund","Mischling",,,"K",2009,"m","braun"
127413,"41-50","w",12,"123","Malteser",,,,"K",2015,"w","weiss"
127426,"61-70","w",6,"63","Prager Rattler",,,,"K",2008,"w","black/tan"
127437,"61-70","w",10,"102","English Springer Spaniel",,,,"I",2015,"w","schwarz/weiss"
127439,"51-60","w",1,"11","Malteser",,,,"K",2014,"m","weiss"
127451,"61-70","m",8,"83","Labrador Retriever",,,,"I",2016,"m","choco"
127451,"61-70","m",8,"83","Labrador Retriever",,,,"I",2015,"m","choco"
127458,"81-90","w",3,"34","Australian Cattle Dog",,,,"I",2009,"m","blue"
127467,"61-70","m",11,"119","Malteser",,,,"K",2015,"w","weiss"
127486,"31-40","w",4,"42","Vizsla",,,,"I",2013,"m","rot"
127518,"41-50","w",10,"101","Französische Bulldogge",,,,"K",2010,"w","gestromt"
127530,"81-90","w",9,"91","Pudel",,,,"K",2008,"w","weiss"
127532,"51-60","w",4,"44","Malteser",,,,"K",2015,"m","weiss"
127533,"41-50","w",3,"31","Shiba Inu",,,,"K",2005,"m","rot"
127539,"41-50","m",2,"24","Parson Jack Russell Terrier",,,,"K",2007,"m","weiss/braun"
127541,"31-40","w",9,"92","Parson Russell Terrier",,,,"K",2010,"m","braun/weiss"
127551,"31-40","m",4,"44","Podenco",,,,"I",2015,"w","weiss/braun"
127554,"41-50","w",6,"63","Zwergpudel",,,,"K",2016,"w","Harlekin"
127555,"41-50","w",3,"34","Pudel",,,,"K",2009,"w","apricot"
127569,"71-80","w",5,"51","Bolonka Zwetna",,,,"K",2015,"m","schwarz/weiss"
127647,"31-40","w",9,"92","Mischling gross",,,,"I",2012,"m","weiss/schwarz"
127656,"41-50","w",7,"72","Toypudel",,,,"K",2009,"m","schwarz"
127656,"41-50","w",7,"72","Toypudel",,,,"K",2009,"m","schwarz"
127658,"31-40","w",6,"61","Mischling gross",,,,"I",2009,"w","schwarz/weiss"
127660,"51-60","w",4,"44","Perro de Agua Espanol","Mischling",,,"I",2014,"m","schwarz/weiss"
127661,"41-50","m",7,"73","Jack Russel Terrier",,,,"K",2006,"m","tricolor"
127663,"41-50","w",11,"119","Malteser",,,,"K",2015,"w","weiss"
127666,"51-60","m",2,"21","Mischling gross",,,,"I",2008,"w","schwarz/grau/weiss"
127667,"51-60","w",12,"121","Zwergspitz",,,,"K",2013,"m","hellbraun"
127687,"51-60","w",12,"121","Scottish Terrier","Mischling",,,"K",2007,"w","schwarz"
127691,"51-60","w",9,"92","Pomeranian",,,,"K",2016,"w","weiss"
127699,"31-40","m",7,"72","Labrador Retriever","Mischling",,,"I",2018,"w","blond/weiss"
127701,"41-50","m",12,"123","Shih Tzu",,,,"K",2015,"w","braun/weiss"
127705,"71-80","w",11,"119","Cairn Terrier","Mischling",,,"K",2008,"w","creme"
127707,"61-70","m",11,"115","Parson Jack Russell Terrier",,,,"K",2009,"w","weiss/rot"
127709,"51-60","w",11,"115","Chihuahua",,,,"K",2009,"w","rot/beige"
127710,"61-70","w",9,"91","Berner Sennenhund",,,,"I",2015,"w","tricolor"
127732,"31-40","m",10,"102","Labrador Retriever",,"Bordeauxdogge",,"I",2013,"m","braun/weiss"
127737,"41-50","w",11,"111","Cocker Spaniel","Mischling",,,"K",2010,"m","schwarz/braun/weiss"
127738,"21-30","w",10,"101","Zwergpudel",,,,"K",2007,"w","harlekin"
127749,"41-50","w",6,"61","Shih Tzu",,,,"K",2007,"m","gold/weiss"
127758,"41-50","w",9,"92","Malteser",,,,"K",2009,"m","weiss"
127761,"21-30","w",9,"91","Mops",,,,"K",2015,"m","braun/schwarz"
127762,"31-40","m",2,"21","Yorkshire Terrier",,,,"K",2009,"m","braun/schwarz"
127763,"41-50","m",4,"44","Miniature Bull Terrier",,,,"K",2015,"m","weiss"
127767,"41-50","w",12,"122","Chihuahua",,,,"K",2009,"m","braun"
127768,"61-70","w",9,"91","Pekingese",,,,"K",2015,"w","hellbraun"
127804,"41-50","m",7,"73","Labrador Retriever",,"Golden Retriever",,"I",2019,"m","schwarz"
127805,"71-80","w",6,"61","Chihuahua",,,,"K",2007,"w","weiss/braun"
127809,"71-80","w",7,"72","Mops",,,,"K",2015,"m","schwarz"
127819,"31-40","w",11,"111","Chihuahua",,,,"K",2009,"w","schwarz/beige"
127823,"41-50","w",6,"61","Manchester Terrier",,,,"K",2015,"w","schwarz/grau"
127843,"61-70","m",8,"82","Cairn Terrier",,,,"K",2009,"w","rot/braun"
127845,"51-60","w",7,"74","Bolonka Zwetna",,,,"K",2015,"w","braun"
127849,"41-50","w",1,"11","Border Collie",,,,"I",2018,"w","schwarz"
127853,"31-40","w",7,"72","Yorkshire Terrier",,,,"K",2009,"w","schwarz/braun/grau"
127861,"31-40","m",7,"74","Mischling klein",,,,"K",2018,"w","tricolor"
127875,"61-70","w",10,"101","Labrador Retriever",,,,"I",2015,"w","schwarz"
127876,"41-50","w",11,"115","Bergamasker",,"Australian Shepherd",,"I",2009,"w","braun/schwarz/grau"
127879,"31-40","w",12,"122","Mischling klein",,,,"K",2010,"w","braun"
127881,"31-40","w",12,"123","Chihuahua",,,,"K",2009,"w","weiss"
127882,"31-40","w",11,"111","Chihuahua",,,,"K",2015,"m","weiss/braun"
127885,"41-50","w",9,"92","Pinscher",,,,"K",2014,"m","braun"
127897,"21-30","w",7,"72","Mischling klein",,,,"K",2011,"w","weiss"
127902,"41-50","w",2,"24","Mittelpudel",,,,"K",2015,"m","black/tan"
127921,"31-40","w",12,"122","Französische Bulldogge",,,,"K",2015,"w","schwarz/weiss"
127921,"31-40","w",12,"122","Französische Bulldogge",,,,"K",2017,"m","weiss/braun"
127923,"41-50","w",7,"74","Labrador Retriever",,,,"I",2015,"w","choco"
127936,"21-30","w",8,"82","Mischling klein",,,,"K",2018,"w","braun/schwarz"
127936,"21-30","w",8,"82","Cocker Spaniel",,"Chihuahua",,"K",2015,"m","weiss/schwarz"
127943,"41-50","m",9,"91","Podenco Ibicenco",,,,"I",2005,"w","weiss"
127960,"41-50","w",12,"123","Shiba Inu",,,,"K",2016,"m","rot"
127964,"41-50","w",3,"33","Havaneser",,,,"K",2015,"m","zobel"
127981,"71-80","w",11,"115","Jack Russel Terrier",,,,"K",2011,"m","tricolor"
127986,"31-40","w",11,"119","Labrador",,"Pudel",,"I",2015,"m","schwarz"
128035,"51-60","w",9,"91","Appenzeller","Mischling",,,"I",2015,"w","tricolor"
128036,"41-50","m",7,"74","Drentse Patrijshond (Drentscher Hühnerhund)",,,,"I",2015,"m","weiss/braun"
128038,"51-60","w",3,"31","Flat Coated Retriever",,"Bergamasker",,"I",2009,"w","schwarz/weiss"
128044,"31-40","w",2,"23","Malteser",,,,"K",2016,"w","weiss"
128044,"31-40","w",2,"23","Malteser",,,,"K",2015,"m","weiss"
128049,"61-70","w",4,"44","Beagle",,,,"K",2009,"w","tricolor"
128052,"31-40","m",4,"42","Drentse Patrijshond (Drentscher Hühnerhund)",,,,"I",2015,"w","braun/weiss"
128067,"51-60","w",7,"72","Labrador Retriever",,,,"I",2016,"m","braun"
128097,"51-60","m",7,"74","Kooikerhondje",,"Appenzeller Sennenhund",,"I",2015,"w","weiss/braun"
128098,"41-50","w",3,"34","Malteser",,,,"K",2015,"m","weiss"
128099,"31-40","w",2,"24","Rhodesian Ridgeback",,,,"I",2015,"m","red-wheaten"
128101,"71-80","w",4,"44","Pinscher",,,,"K",2005,"m","braun"
128103,"61-70","w",11,"111","Golden Retriever",,,,"I",2006,"m","golden"
128114,"31-40","w",6,"61","Jack Russel Terrier",,,,"K",2004,"w","tricolor"
128116,"41-50","w",7,"74","Podenco","Mischling",,,"I",2013,"m","beige"
128120,"31-40","m",12,"121","Miniature Bull Terrier",,,,"K",2015,"w","schwarz/weiss"
128134,"31-40","w",10,"102","Chihuahua",,,,"K",2009,"w","tricolor"
128154,"41-50","m",5,"51","Mischling gross",,,,"I",2015,"w","braun/rot/weiss"
128156,"31-40","w",2,"21","Chihuahua",,,,"K",2014,"w","rot/weiss"
128163,"51-60","w",8,"83","Bolonka Zwetna",,,,"K",2015,"w","schwarz/beige"
128166,"31-40","w",9,"92","Sheltie",,,,"K",2009,"w","tricolor"
128170,"41-50","w",5,"51","Shih Tzu",,,,"K",2015,"m","weiss/braun"
128186,"31-40","m",6,"61","Mischling klein",,,,"K",2005,"m","weiss/braun"
128238,"51-60","w",10,"101","Bergamasker",,"Hovawart",,"I",2015,"w","schwarz/braun"
128240,"31-40","w",6,"61","Mischling gross",,,,"I",2013,"w","braun"
128258,"41-50","m",12,"122","Chihuahua",,"Pinscher",,"K",2015,"m","schwarz/braun"
128271,"31-40","w",11,"115","Malteser",,"Yorkshire Terrier",,"K",2009,"m","schwarz/beige"
128309,"41-50","w",7,"71","Beagle",,,,"K",2015,"m","tricolor"
128311,"31-40","m",11,"119","Zwergspitz",,"Pomeranian",,"K",2015,"w","orange"
128319,"21-30","w",12,"122","Französische Bulldogge",,,,"K",2015,"w","schwarz/weiss"
128321,"41-50","w",9,"91","English Cocker Spaniel",,,,"K",2015,"w","rot"
128322,"51-60","m",7,"73","Englische Bulldogge",,,,"I",2015,"w","hellbraun"
128344,"41-50","w",6,"63","Zwergschnauzer","Mischling",,,"K",2015,"m","schwarz/weiss"
128345,"31-40","m",7,"74","Terrier","Mischling",,,"K",2012,"w","braun/schwarz"
128363,"51-60","m",7,"71","Cavalier King Charles Spaniel",,,,"K",2015,"m","weiss/rot"
128370,"21-30","w",6,"63","Malteser",,,,"K",2008,"m","weiss"
128405,"21-30","w",9,"92","Parson Russell Terrier",,,,"K",2015,"m","weiss/schwarz"
128406,"41-50","w",7,"74","Wäller",,,,"I",2015,"w","fauve"
128407,"61-70","w",12,"123","Pinscher",,,,"K",2015,"w","schwarz/braun"
128412,"41-50","m",9,"91","Zwergschnauzer",,,,"K",2018,"m","schwarz"
128414,"31-40","w",5,"52","Mops",,,,"K",2015,"m","apricot"
128416,"41-50","w",9,"92","Chihuahua",,,,"K",2009,"w","hellbraun"
128442,"21-30","m",9,"92","Jack Russel Terrier",,,,"K",2014,"m","weiss/braun"
128445,"41-50","w",10,"101","Grosspudel",,,,"I",2015,"m","silber"
128446,"41-50","w",7,"74","Zwergpudel",,,,"K",2008,"w","schwarz/braun"
128447,"51-60","w",7,"74","Jack Russel Terrier",,,,"K",2015,"m","tricolor"
128456,"51-60","w",8,"83","Mischling klein",,,,"K",2004,"w","beige"
128460,"31-40","w",9,"91","Mischling klein",,,,"K",2015,"m","schwarz/braun"
128461,"31-40","w",11,"111","Shih Tzu",,,,"K",2015,"m","rot"
128473,"41-50","m",7,"72","Lagotto Romagnolo",,,,"I",2009,"m","weiss/braun"
128479,"51-60","w",6,"63","Lagotto Romagnolo","Mischling",,,"I",2007,"m","weiss/grau"
128485,"31-40","w",7,"74","Magyar Viszla",,,,"I",2014,"w","gelb"
128510,"51-60","m",10,"102","Labrador",,"Pudel",,"I",2018,"w","hellbraun"
128528,"31-40","w",10,"101","Französische Bulldogge",,,,"K",2015,"w","weiss/schwarz"
128569,"51-60","w",10,"102","Bolonka Zwetna",,,,"K",2015,"m","schwarz"
128577,"31-40","w",11,"111","Dachshund",,,,"K",2010,"m","schwarz/braun"
128587,"51-60","w",11,"115","Labrador Retriever",,,,"I",2015,"w","braun"
128588,"61-70","m",8,"81","Pekingese","Mischling",,,"K",2015,"w","schwarz"
128597,"71-80","w",4,"44","Malteser",,,,"K",2015,"w","weiss"
128601,"21-30","w",12,"122","Mischling gross",,,,"I",2015,"w","weiss/braun"
128615,"71-80","m",6,"61","Spaniel","Mischling",,,"K",2004,"w","braun/beige"
128617,"51-60","w",11,"115","Labrador Retriever",,,,"I",2015,"m","braun"
128634,"61-70","m",3,"33","Kangal",,,,"I",2014,"w","beige/schwarz"
128635,"41-50","w",7,"73","Beagle",,,,"K",2011,"w","tricolor"
128635,"41-50","w",7,"73","Border Collie",,,,"I",2015,"m","schwarz/weiss"
128635,"41-50","w",7,"73","Malteser",,,,"K",2005,"w","weiss"
128678,"41-50","m",11,"111","Old Englische Bulldogge",,,,"I",2012,"w","tricolor"
128684,"61-70","w",7,"74","Golden Retriever",,,,"I",2008,"m","golden"
128686,"31-40","w",9,"92","Magyar Viszla",,,,"I",2015,"w","hellbraun"
128688,"41-50","w",7,"74","Mischling klein",,,,"K",2012,"w","beige"
128711,"61-70","m",7,"74","West Highland White Terrier",,,,"K",2004,"m","weiss"
128716,"51-60","m",12,"123","Chihuahua",,,,"K",2012,"w","braun"
128747,"51-60","w",2,"21","Zwergpinscher",,,,"K",2008,"w","schwarz/braun"
128755,"61-70","w",2,"21","Yorkshire Terrier",,,,"K",2008,"m","braun/schwarz"
128757,"41-50","m",2,"21","Parson Russell Terrier",,,,"K",2015,"m","weiss/braun"
128764,"71-80","w",7,"74","Labrador Retriever",,,,"I",2015,"m","braun"
128783,"41-50","w",9,"91","Chihuahua",,,,"K",2011,"w","braun/weiss"
128786,"51-60","w",11,"119","Pekingese",,,,"K",2016,"w","braun"
128786,"51-60","w",11,"119","Chihuahua","Mischling",,,"K",2010,"w","rot/weiss"
128787,"41-50","m",12,"121","King Charles Spaniel",,,,"K",2014,"w","tricolor"
128789,"31-40","m",11,"115","Jack Russel Terrier",,,,"K",2008,"m","weiss/braun"
128791,"41-50","w",4,"42","Yorkshire Terrier",,,,"K",2008,"w","steelblue"
128801,"31-40","w",12,"122","Australian Cattle Dog",,,,"I",2009,"w","rot"
128802,"51-60","w",3,"34","Mischling klein",,,,"K",2007,"w","braun/weiss"
128805,"31-40","w",5,"51","Chihuahua",,,,"K",2007,"m","blue/merle"
128815,"41-50","m",7,"73","Chihuahua",,,,"K",2008,"w","weiss/beige"
128850,"41-50","m",10,"102","Luzerner Laufhund",,,,"I",2008,"w","tricolor"
128854,"41-50","w",7,"74","Zwergpinscher",,,,"K",2007,"w","schwarz/braun"
128855,"41-50","w",4,"44","Pekingese",,,,"K",2018,"m","hellbraun"
128856,"61-70","m",12,"121","Malteser",,,,"K",2008,"m","weiss"
128864,"21-30","w",3,"31","Zwergspitz",,,,"K",2015,"w","orange"
128899,"61-70","m",7,"73","Parson Russell Terrier",,,,"K",2005,"m","weiss/braun"
128914,"41-50","w",7,"71","Mischling klein",,,,"K",2019,"w","braun"
128914,"41-50","w",7,"71","Chihuahua","Mischling",,,"K",2009,"m","beige/braun"
128915,"61-70","m",4,"41","Labrador Retriever",,,,"I",2015,"m","blondfarben"
128938,"31-40","w",6,"61","Mischling klein",,,,"K",2015,"m","beige/weiss"
128970,"51-60","m",11,"119","Dalmatiner",,,,"I",2015,"m","weiss/schwarz"
128987,"31-40","w",12,"123","Chihuahua",,,,"K",2009,"m","braun/weiss"
129007,"41-50","w",9,"92","Finnischer Lapphund",,,,"I",2015,"w","hellbraun/weiss"
129015,"51-60","w",10,"101","Podenco","Mischling",,,"I",2009,"m","braun"
129019,"51-60","w",7,"73","Cavalier King Charles Spaniel",,,,"K",2011,"m","braun/weiss"
129051,"41-50","w",6,"63","Border Collie",,,,"I",2019,"m","schwarz"
129067,"41-50","w",9,"92","Mischling klein",,,,"K",2014,"m","tricolor"
129090,"21-30","m",11,"119","Beagle",,,,"K",2014,"m","tricolor"
129107,"71-80","w",7,"74","Yorkshire Terrier",,,,"K",2008,"m","grau"
129109,"41-50","m",8,"81","Shiba Inu",,,,"K",2008,"w","beige/rot"
129110,"21-30","w",10,"101","West Highland White Terrier",,,,"K",2008,"w","weiss"
129119,"51-60","w",1,"11","Chihuahua",,,,"K",2009,"m","hellbraun/weiss"
129120,"31-40","m",11,"111","Malinois","Mischling",,,"I",2017,"m","beige"
129126,"41-50","w",11,"111","Papillon",,"Epagneul",,"I",2009,"m","tricolor"
129128,"41-50","w",6,"63","Nova Scotia Duck Tolling Retriever",,,,"I",2009,"m","rotbraun/weiss"
129169,"51-60","w",5,"52","Yorkshire Terrier",,,,"K",2007,"m","schwarz/braun"
129176,"21-30","w",11,"111","Terrier","Mischling",,,"K",2015,"w","hellbraun"
129181,"71-80","w",11,"115","Chihuahua",,,,"K",2011,"m","sable"
129194,"41-50","m",3,"31","Bologneser",,,,"K",2016,"w","weiss"
129203,"41-50","w",2,"24","Terrier","Mischling",,,"K",2009,"m","braun/weiss"
129220,"31-40","w",5,"52","Galgo Espanol",,,,"I",2016,"w","beige gestromt"
129220,"31-40","w",5,"52","Whippet",,,,"I",2018,"m","sandfarbig"
129220,"31-40","w",5,"52","Chihuahua",,,,"K",2010,"w","black/tan"
129222,"61-70","w",7,"71","Zwergdackel",,,,"K",2010,"m","saufarben"
129237,"41-50","w",10,"101","Mischling klein",,,,"K",2008,"m","schwarz/braun"
129241,"31-40","m",6,"61","Labrador Retriever",,,,"I",2011,"w","schwarz"
129242,"41-50","w",7,"74","Französische Bulldogge",,,,"K",2015,"w","weiss/schwarz"
129246,"31-40","w",3,"31","Mischling gross",,,,"I",2015,"m","gestromt"
129252,"41-50","m",2,"24","Mischling klein",,,,"K",2012,"m","weiss/braun"
129254,"31-40","w",8,"82","Golden Retriever",,,,"I",2012,"m","golden"
129255,"21-30","w",3,"31","Französische Bulldogge",,,,"K",2012,"m","schwarz/weiss"
129256,"31-40","w",5,"52","Golden Retriever",,,,"I",2013,"m","golden"
129262,"41-50","w",7,"72","Berner Sennenhund",,,,"I",2009,"m","tricolor"
129279,"21-30","w",11,"111","Französische Bulldogge",,,,"K",2013,"w","fawn"
129280,"31-40","m",10,"101","Yorkshire Terrier",,,,"K",2013,"m","grau/braun"
129281,"31-40","m",2,"24","Malteser",,,,"K",2015,"m","weiss"
129286,"71-80","m",9,"92","Labrador Retriever",,,,"I",2015,"w","braun"
129307,"31-40","w",6,"61","Sibirischer Husky",,,,"I",2005,"m","schwarz/weiss"
129309,"31-40","w",3,"33","Jack Russel Terrier",,,,"K",2015,"w","weiss/rot"
129353,"31-40","w",3,"34","Labrador Retriever",,,,"I",2011,"m","schwarz"
129359,"31-40","m",12,"123","Französische Bulldogge",,,,"K",2015,"m","weiss/schwarz"
129363,"51-60","m",2,"24","Lagotto Romagnolo",,,,"I",2015,"m","braun"
129368,"21-30","w",11,"111","Chihuahua",,,,"K",2015,"w","creme"
129383,"61-70","w",8,"82","Chihuahua",,,,"K",2010,"w","weiss/schwarz"
129418,"41-50","w",2,"24","Riesenschnauzer",,,,"I",2013,"w","schwarz"
129420,"41-50","w",2,"21","Beagle",,,,"K",2015,"m","tricolor"
129434,"31-40","w",2,"24","Border Collie",,,,"I",2014,"w","schwarz/weiss"
129435,"21-30","w",9,"92","Border Collie","Mischling",,,"I",2017,"m","schwarz/weiss/braun"
129441,"81-90","w",4,"44","Papillon",,,,"K",2009,"m","rot/weiss"
129445,"51-60","w",7,"72","Chihuahua",,,,"K",2015,"m","beige"
129498,"31-40","m",8,"82","Bolonka Zwetna",,,,"K",2015,"w","braun/beige"
129500,"21-30","w",2,"21","Australian Shepherd",,,,"I",2011,"w","braun/weiss"
129501,"61-70","w",7,"74","Berger des Pyrenées",,,,"I",2015,"w","hellbraun"
129557,"51-60","w",2,"24","Labrador",,"Pudel",,"I",2015,"m","beige"
129565,"41-50","m",6,"63","Havaneser",,,,"K",2015,"w","tricolor"
129567,"31-40","m",5,"52","Französische Bulldogge",,,,"K",2014,"m","braun"
129569,"51-60","m",11,"111","Französische Bulldogge",,,,"K",2015,"w","schwarz/weiss"
129578,"51-60","m",6,"63","Mischling klein",,,,"K",2011,"w","beige"
129626,"41-50","w",9,"91","Zwergspitz",,,,"K",2014,"m","rot"
129646,"31-40","m",9,"91","Cocker Spaniel",,,,"K",2014,"w","rot"
129652,"51-60","w",5,"52","Französische Bulldogge",,,,"K",2017,"w","blue"
129657,"41-50","w",7,"71","Bolonka Zwetna",,,,"K",2015,"w","schwarz/grau"
129659,"41-50","w",10,"102","Beagle",,,,"K",2013,"w","tricolor"
129675,"31-40","m",6,"61","Mischling gross",,,,"I",2015,"m","schwarz/beige"
129676,"31-40","w",3,"34","Rhodesian Ridgeback",,,,"I",2008,"m","red-wheaten"
129682,"61-70","w",10,"101","Beagle",,,,"K",2016,"w","braun/schwarz/weiss"
129687,"51-60","w",2,"23","Jack Russel Terrier","Mischling",,,"K",2012,"w","tricolor"
129695,"21-30","w",3,"34","Mops",,,,"K",2015,"m","beige"
129696,"41-50","m",6,"61","Deutscher Pinscher",,,,"I",2015,"m","schwarz/rot"
129731,"41-50","m",11,"119","Jack Russel Terrier",,,,"K",2015,"m","weiss/braun"
129737,"21-30","m",10,"101","Mischling gross",,,,"I",2014,"m","schwarz/braun/weiss"
129740,"31-40","m",7,"74","Beagle",,,,"K",2012,"w","tricolor"
129751,"51-60","w",6,"63","Dachshund",,,,"K",2015,"w","tricolor"
129752,"21-30","w",11,"115","Jack Russel Terrier",,"Dachshund",,"K",2015,"m","braun/schwarz"
